1;0.Bacs généraux S;6.B9MU1;6.B9MU2;X.BUURT
1;0.Bacs technos STMG;1.L1LAE;1.D1PMS4
1;0.Bacs généraux S;1.L1PSY;2.L2PSY;3.L3PSY;4.C4CRH2;5.C5RHC2
1;0.Bacs technos STMG;5.C5CEN
1;0.Bacs généraux ES;X.DXDR1;1.D1DRO;2.D2DRO;3.D3DRO;3.D3DRO;4.D4DIM;5.D5DIM
1;0.Bacs technos STMG;1.A1GE;1.B1STA;2.B2STA;3.B3SEP
1;0.Equivalences;4.G4BMA;4.G4PAM;5.G5MSM
1;0.Bacs technos ST2S;2.L2HGE;3.L3HIS
1;0.Bacs généraux ES;4.L4T2D;4.L4T2D
1;0.Bacs technos STMG;5.D5CEP;5.D5CEP
1;0.Bacs généraux ES;5.C5SEM;5.C5SEM;5.C5SEM
1;0.Bacs technos STI2D;1.S1IM;2.S2IM;3.S3IS2;4.B4MQS
1;0.Bacs généraux S;1.B1EM;1.B1PAES;4.B4BTX;3.B3SM;3.B3DFAS;4.B4DFAS;4.B4DFAS
1;0.Equivalences;X.LUSE;3.L3SED
1;0.Bacs technos ST2S;1.B1SSSI;1.B1SSS;1.B1IFDE;3.B3IFDE
1;0.Bacs généraux ES;1.V1GE;2.V2GP;2.V2GP;3.V3PAI
1;0.Bacs généraux L;1.B1SSS;2.B2SSO;2.B2SSO
1;0.Equivalences;X.LXAA1;1.E1EGEB
1;0.Bacs technos STMG;1.L1LAE;1.V1CJ
1;0.Bacs technos STMG;2.L2GEO;3.L3GEO;3.L3GEO;4.L4TDD;4.L4TDD;5.L5TDD
1;0.Bacs généraux ES;1.L1GEO;1.L1HIS
1;0.Bacs généraux ES;X.SUGR2
1;0.Equivalences;5.G5RIM;5.G53IR
1;0.Bacs généraux L;3.S3CF1
1;0.Bacs technos STMG;1.L1ANG;2.L2ANG;2.C2COM;3.C3COM;4.C4CEM
1;0.Bacs généraux S;3.E3EGB6;4.E4FBI6;5.E5MBA6
1;0.Bacs généraux S;2.G2PCG;3.G3PCG;3.G3PCG;3.G3PC
1;0.Equivalences;4.D4DDA;4.D4DDA;X.DXEN;X.DUJOHA;5.D5EIF
1;0.Equivalences;4.B4SST;4.B4SST;5.B5SST
1;0.Bacs professionnels tertiaires;3.S3CI3
1;0.Bacs généraux ES;1.D1AES;1.A1GE;2.A2GF;2.A2GF;3.S3CR
1;0.Bacs technos STL;4.G4PCP;5.G5PQE
1;0.Bacs généraux ES;1.L1PSY;2.L2PSY;2.L2PSY;3.L3PSY;4.L4PSY;4.L4PSY;5.L5PPI
1;0.Bacs généraux ES;2.B2SSS;3.B3SSS;4.B4SST;5.B5SST;6.D8DR;6.D8DR;6.D8DR;6.D8DR
1;0.Bacs généraux S;1.V1IDA;1.V1IDB;2.V2IDA;2.V2IDB
1;0.Equivalences;4.C4CL;5.C5CL;6.C8SI;6.C8SI
1;0.Bacs généraux ES;5.C5PE;5.C5POL
1;0.Bacs technos STI2D;3.V3EI;3.G3SPI;4.G43IR
1;0.Bacs technos ST2S;1.S1GF2;1.S1GF2
1;0.Bacs technos STMG;1.D1DRO;1.D1DRO;1.L1HIS;1.L1ANG
1;0.Equivalences;2.G2MAT;3.G3MAT;3.G3MAT;4.G4IR;5.G5RIM
1;0.Bacs généraux L;4.C4MIC;5.C5PED;5.C5PE
1;0.Bacs généraux ES;1.D1AES;1.L1PSY;1.L1PSY;2.L2PSY;3.L3PSY
1;0.Bacs généraux S;1.A1SR;4.B4APS
1;0.Bacs généraux S;1.G1INF;1.G1INF;2.G2INF;2.G2INF;3.G3INF
1;0.Bacs technos STMG;1.S1TC;4.C4CEM;5.C5ICM;6.C8SI;6.C8SI;6.C8SI
1;0.Equivalences;2.V2EI;2.V2EI
1;0.Bacs généraux ES;1.D1DRO;1.D1DRO;2.D2DRO;3.D3DRO;3.D3DRO;4.D4RSE;4.D4RSE;5.D5DPE;X.DXEN
1;0.Equivalences;4.G4PCP;4.G4PCI
1;0.Bacs généraux S;X.BUSE1;X.BUSE2;X.BUSE3;X.BUSE3
1;0.Bacs généraux ES;3.S3HOT
1;0.Bacs généraux ES;1.S1TC;2.S2TC;1.D1SPO;3.A3TC
1;0.Bacs généraux S;1.V1IN;2.V2IDA;2.V2IDB;3.V3ASR;3.V3RT2
1;0.Bacs technos STMG;1.V1CJ;X.SUFP
1;0.Bacs technos STMG;3.B3IFJV;3.B3IFJV
1;0.Bacs généraux ES;1.L1PSY;2.L2PSY;2.L2PSY;2.L2PSY;2.L2PSY;3.L3PSY
1;0.Bacs généraux L;1.L1LAA9;2.L2GEO9;3.L3ANG
1;0.Bacs généraux ES;2.L2ANG;1.L1LET
1;0.Bacs généraux S;1.S1GEA;1.S1GEB;2.S2GPB;4.E4BFG2
1;0.Equivalences;1.D1AES;2.E2EGE;3.E3ENT;3.E3ENTA
